1419178048;7804922860;7804321098;182;0.34
1419179062;7801234567;7804321098;657;0.35
1419180021;7804922860;7804321098;141;0.25
1419181817;7804922860;7809876543;158;0.26
1419182892;7804922860;7803214567;678;0.17
1419183012;7804922860;7801236789;458;0.30
1419183357;7803214567;7808765432;65;0.34
1419183405;7807890123;7808765432;396;0.36
1419185176;7803214567;7804321098;611;0.30
1419186821;7809876543;7807890123;953;0.29
1419187585;7804922860;7808765432;147;0.28
1419189170;7804922860;7808765432;628;0.39
1419190828;7801236789;7808765432;261;0.39
1419192278;7809876543;7808907654;848;0.28
1419192436;7808907654;7809876543;487;0.37
1419194335;7803214567;7801236789;203;0.35
1419195199;7801236789;7808765432;217;0.21
1419196205;7808907654;7807890123;430;0.38
1419196330;7804321098;7807890123;211;0.22
1419196936;7801234567;7801236789;791;0.22
1419197629;7809876543;7803214567;817;0.13
1419197702;7803214567;7807890123;551;0.15
1419198697;7803214567;7808907654;501;0.27
1419198990;7804922860;7807890123;420;0.36
1419199530;7801234567;7808765432;51;0.32
1419201203;7801236789;7808765432;536;0.38
1419203084;7801234567;7807890123;48;0.37
1419204440;7807890123;7808907654;463;0.21
1419205237;7801236789;7809876543;455;0.24
1419206812;7801234567;7804321098;830;0.14
1419208638;7801234567;7803214567;261;0.14
1419209945;7804922860;7808907654;563;0.13
1419210176;7809876543;7803214567;328;0.29
1419211552;7804922860;7808765432;273;0.20
1419212911;7809876543;7803214567;725;0.33
1419214089;7808907654;7808765432;297;0.41
1419214716;7801234567;7808765432;229;0.26
1419215169;7801234567;7807890123;678;0.29
1419216368;7804922860;7807890123;773;0.32
1419218253;7804922860;7807890123;497;0.28
1419219905;7801234567;7801236789;353;0.18
1419220919;7801236789;7808765432;189;0.41
1419221102;7808907654;7801236789;104;0.15
1419221404;7801234567;7807890123;100;0.40
1419222523;7804922860;7808765432;922;0.13
1419222577;7801234567;7808765432;277;0.10
1419224557;7801234567;7809876543;457;0.33
1419224821;7803214567;7809876543;488;0.16
1419225065;7804922860;7808765432;470;0.17
1419226210;7804922860;7807890123;397;0.27
1419226623;7803214567;7808765432;430;0.32
1419227532;7807890123;7808765432;684;0.17
1419228440;7809876543;7807890123;929;0.36
1419229896;7809876543;7807890123;333;0.26
1419230783;7807890123;7809876543;264;0.24
1419231554;7804321098;7808907654;149;0.25
1419233293;7807890123;7808765432;945;0.40
1419234821;7808907654;7801234567;332;0.16
1419234826;7801234567;7803214567;99;0.39
1419235828;7809876543;7808765432;172;0.12
1419237747;7809876543;7808765432;216;0.20
1419239432;7803214567;7809876543;786;0.18
1419239614;7804922860;7803214567;327;0.42
1419239772;7804922860;7801234567;670;0.25
1419240026;7801234567;7804922860;251;0.34
1419240239;7807890123;7808907654;134;0.23
1419241331;7801236789;7808765432;677;0.15
1419241438;7801234567;7809876543;601;0.14
1419242914;7801234567;7804321098;402;0.11
1419243361;7803214567;7807890123;730;0.31
1419244237;7804922860;7801234567;844;0.10
1419246208;7804922860;7808765432;920;0.14
1419246850;7803214567;7808765432;908;0.26
1419247320;7807890123;7808907654;857;0.36
1419248706;7808907654;7804922860;145;0.31
1419249480;7803214567;7807890123;621;0.29
1419251320;7804922860;7808765432;80;0.11
1419253161;7803214567;7807890123;613;0.34
1419254805;7801234567;7808907654;589;0.10
1419256725;7803214567;7808765432;351;0.30
1419258128;7804922860;7808765432;124;0.35
1419258381;7804922860;7801236789;536;0.38
1419259691;7804922860;7804321098;113;0.33
1419260805;7801234567;7808765432;151;0.15
1419262678;7804922860;7801236789;443;0.20
1419262952;7803214567;7801236789;558;0.33
1419263796;7801234567;7808765432;932;0.24
1419264458;7808907654;7808765432;873;0.28
1419266142;7803214567;7807890123;632;0.31
1419266465;7808765432;7807890123;771;0.36
1419266810;7804922860;7801236789;402;0.15
1419266845;7801234567;7808765432;264;0.31
1419268589;7801234567;7801236789;486;0.25
1419270446;7808907654;7808765432;241;0.28
1419271227;7803214567;7801236789;503;0.14
1419272830;7803214567;7801236789;772;0.38
1419273278;7801234567;7808765432;654;0.12
1419274130;7807890123;7804922860;725;0.23
1419275430;7801236789;7801234567;211;0.35
1419276402;7807890123;7809876543;487;0.40
1419277967;7804922860;7804321098;176;0.17
1419279248;7809876543;7801234567;827;0.13
1419281200;7801236789;7804321098;470;0.27
1419281848;7804922860;7801234567;576;0.38
1419281978;7808907654;7804922860;705;0.27
1419283244;7804922860;7801236789;568;0.36
1419283393;7804922860;7801236789;420;0.20
1419285082;7808907654;7807890123;813;0.34
1419285491;7808907654;7809876543;565;0.29
1419285830;7801234567;7808765432;348;0.42
1419287123;7801234567;7807890123;349;0.22
1419288227;7801236789;7808907654;59;0.28
1419288907;7803214567;7808765432;703;0.38
1419289368;7804922860;7808907654;808;0.26
1419289924;7809876543;7801236789;485;0.41
1419290191;7804321098;7808765432;782;0.18
1419290311;7804922860;7809876543;702;0.25
1419292233;7804922860;7807890123;886;0.18
1419293043;7807890123;7808765432;780;0.29
1419294884;7801234567;7803214567;88;0.14
1419295933;7803214567;7808765432;569;0.28
1419297763;7801234567;7804321098;447;0.11
1419297782;7807890123;7804321098;251;0.37
1419299167;7803214567;7808907654;578;0.20
1419300878;7801234567;7809876543;71;0.21
1419301859;7803214567;7807890123;102;0.25
1419302458;7808907654;7808765432;443;0.20
1419304100;7804922860;7801236789;791;0.18
1419305971;7809876543;7808765432;337;0.16
1419307229;7808907654;7801234567;591;0.13
1419308842;7807890123;7808907654;921;0.22
1419309305;7801234567;7804321098;145;0.22
1419310455;7807890123;7803214567;290;0.34
1419312196;7801234567;7808907654;635;0.18
1419312548;7801234567;7804321098;669;0.28
1419312613;7803214567;7808907654;53;0.34
1419313957;7809876543;7801236789;731;0.37
1419315254;7801234567;7801236789;943;0.33
1419316887;7804922860;7803214567;433;0.13
1419317564;7801234567;7801236789;837;0.31
1419318483;7808907654;7808765432;114;0.17
1419318895;7807890123;7804321098;156;0.34
1419319565;7801234567;7801236789;623;0.27
1419320350;7804922860;7809876543;481;0.37
1419320488;7803214567;7801234567;903;0.36
1419322296;7801236789;7804321098;127;0.25
1419323054;7804321098;7808907654;367;0.23
1419324113;7801234567;7808765432;649;0.26
1419324564;7801234567;7809876543;104;0.15
1419325003;7803214567;7808907654;243;0.23
1419326010;7803214567;7801236789;318;0.39
1419326761;7807890123;7808907654;203;0.37
1419327475;7809876543;7807890123;69;0.31
1419328448;7807890123;7808907654;496;0.36
1419329655;7808765432;7801234567;461;0.22
1419330214;7809876543;7808907654;878;0.19
1419331363;7807890123;7804321098;245;0.35
1419332966;7807890123;7808907654;917;0.38
1419334618;7803214567;7801236789;447;0.36
1419334824;7804922860;7801236789;839;0.39
1419336280;7804922860;7801236789;821;0.16
1419337203;7808907654;7807890123;591;0.22
1419339096;7801236789;7804321098;574;0.21
1419340063;7801236789;7808907654;353;0.25
1419342016;7803214567;7804321098;128;0.14
1419343259;7809876543;7808765432;164;0.31
1419343901;7809876543;7801236789;586;0.24
1419345260;7807890123;7808765432;384;0.30
1419345565;7804922860;7801234567;524;0.18
1419346366;7803214567;7808765432;902;0.20
1419347121;7803214567;7804321098;713;0.32
1419348174;7804321098;7808907654;776;0.14
1419349433;7804922860;7801236789;184;0.10
1419350929;7801234567;7804922860;596;0.23
1419351145;7809876543;7808907654;564;0.27
1419351422;7801234567;7801236789;526;0.15
1419353340;7804922860;7801236789;873;0.18
1419354570;7808765432;7803214567;489;0.23
1419355407;7803214567;7809876543;503;0.17
1419356565;7804321098;7807890123;660;0.29
1419357239;7808765432;7804922860;723;0.13
1419358539;7808907654;7807890123;864;0.23
1419360018;7801234567;7804321098;238;0.27
1419361531;7804321098;7808765432;413;0.36
1419362138;7803214567;7801236789;704;0.21
1419363805;7801234567;7808907654;665;0.16
1419364499;7809876543;7808907654;443;0.30
1419366400;7808765432;7801236789;681;0.28
1419367180;7801234567;7807890123;89;0.20
1419368951;7804321098;7808907654;125;0.30
1419369765;7807890123;7808907654;646;0.20
1419370002;7804321098;7808907654;763;0.14
1419371240;7808765432;7803214567;748;0.26
1419372635;7808907654;7808765432;796;0.24
1419372897;7808907654;7804922860;673;0.28
1419374030;7803214567;7808765432;476;0.39
1419374290;7801234567;7804321098;690;0.11
1419374427;7808907654;7801236789;692;0.19
1419376116;7804922860;7804321098;157;0.33
1419378099;7801234567;7808765432;801;0.11
1419378470;7808765432;7801236789;136;0.36
1419380163;7804922860;7807890123;872;0.14
1419380587;7803214567;7801236789;556;0.30
1419381154;7808907654;7801234567;135;0.31
1419382427;7803214567;7804321098;818;0.36
1419383922;7804922860;7808907654;808;0.24
1419384660;7808907654;7808765432;453;0.10
1419385077;7809876543;7808765432;321;0.10
1419387061;7804922860;7801236789;222;0.28
1419387917;7801234567;7804321098;710;0.29
1419388389;7801234567;7804321098;566;0.23
1419389699;7809876543;7808765432;67;0.38
1419391035;7803214567;7807890123;505;0.14
1419392301;7807890123;7808907654;330;0.28
1419393892;7803214567;7804321098;210;0.17
1419395503;7804321098;7801234567;496;0.27
1419396412;7801234567;7808765432;351;0.37
1419397939;7803214567;7804321098;466;0.26
1419398799;7803214567;7808907654;711;0.18
1419399708;7803214567;7808907654;206;0.29
1419400302;7803214567;7804922860;46;0.16
1419400939;7808907654;7808765432;191;0.13
1419402132;7801234567;7808765432;775;0.24
1419403808;7809876543;7804922860;567;0.28
1419404482;7801236789;7803214567;780;0.35
1419405088;7808907654;7801236789;761;0.17
1419406741;7808907654;7804321098;331;0.41
1419407265;7804922860;7808765432;751;0.29
1419407518;7804922860;7801236789;612;0.28
1419409367;7808907654;7801236789;831;0.40
1419410336;7803214567;7808765432;636;0.37
1419411389;7808907654;7804321098;504;0.39
1419411524;7804922860;7808765432;502;0.31
1419411911;7807890123;7801234567;846;0.37
1419412411;7809876543;7807890123;605;0.26
1419414207;7801234567;7808907654;620;0.15
1419416088;7807890123;7808907654;583;0.38
1419416679;7804922860;7801236789;440;0.41
1419418254;7801234567;7801236789;526;0.25
1419418857;7804922860;7804321098;642;0.31
1419419799;7803214567;7808765432;624;0.26
1419421080;7808907654;7808765432;749;0.30
1419421658;7804922860;7808765432;760;0.22
1419422567;7801234567;7808765432;248;0.28
1419423896;7809876543;7808765432;415;0.16
1419425850;7807890123;7808765432;563;0.22
1419426282;7803214567;7804321098;546;0.24
1419427353;7804922860;7807890123;329;0.10
1419428186;7809876543;7804321098;446;0.19
1419428401;7809876543;7808907654;483;0.30
1419430311;7808765432;7804321098;172;0.34
1419430662;7804922860;7801236789;301;0.41
1419432202;7804321098;7801236789;874;0.37
1419432289;7803214567;7801236789;354;0.28
1419432824;7803214567;7804321098;229;0.28
1419433375;7803214567;7807890123;177;0.14
1419434685;7807890123;7808765432;295;0.36
1419436039;7809876543;7804922860;552;0.20
1419436110;7801236789;7808765432;629;0.19
1419437104;7803214567;7801236789;484;0.37
1419437918;7801234567;7808907654;244;0.23
1419439511;7803214567;7807890123;456;0.16
1419441354;7808907654;7801236789;750;0.16
1419443084;7808907654;7803214567;699;0.10
1419444902;7804922860;7808765432;241;0.23
1419445276;7804922860;7801236789;161;0.23
1419447144;7807890123;7801236789;374;0.13
1419447423;7804922860;7803214567;542;0.16
1419447972;7803214567;7808765432;903;0.33
1419449125;7801236789;7809876543;626;0.42
1419450535;7808907654;7801236789;166;0.32
1419452338;7808907654;7807890123;448;0.13
1419454134;7807890123;7803214567;307;0.24
1419454430;7803214567;7807890123;544;0.12
1419456040;7803214567;7807890123;598;0.30
1419457657;7804922860;7808765432;554;0.12
1419457928;7803214567;7801236789;269;0.40
1419457981;7804922860;7808765432;285;0.29
1419458039;7804321098;7807890123;324;0.30
1419459394;7804922860;7808765432;271;0.18
1419459862;7809876543;7807890123;727;0.29
1419460440;7803214567;7801236789;930;0.31
1419461905;7804922860;7803214567;330;0.35
1419463050;7807890123;7804321098;937;0.19
1419463920;7801236789;7804321098;198;0.33
1419465622;7801236789;7804321098;75;0.11
1419467299;7803214567;7808765432;874;0.39
1419468429;7808907654;7809876543;160;0.41
1419469948;7807890123;7804321098;743;0.31
1419471931;7803214567;7808765432;870;0.11
1419473309;7804321098;7808765432;678;0.10
1419473617;7809876543;7804321098;408;0.22
1419473850;7803214567;7804321098;922;0.22
1419474812;7801234567;7801236789;512;0.13
1419474842;7809876543;7808765432;130;0.11
1419474995;7804321098;7808765432;52;0.29
1419475018;7804922860;7808765432;367;0.15
1419476944;7801234567;7808765432;179;0.20
1419477472;7809876543;7807890123;186;0.25
1419478208;7804922860;7807890123;548;0.21
1419479283;7804321098;7807890123;208;0.14
1419479419;7804922860;7801236789;610;0.38
1419479614;7801236789;7804922860;72;0.15
1419480697;7807890123;7808907654;408;0.17
1419482442;7804922860;7803214567;933;0.17
1419484043;7803214567;7808907654;421;0.18
1419485347;7809876543;7803214567;602;0.36
1419486147;7807890123;7809876543;127;0.29
1419487698;7803214567;7801236789;604;0.20
1419488715;7809876543;7808765432;590;0.28
1419490279;7804321098;7808765432;311;0.33
1419490737;7801234567;7808765432;451;0.32
1419491059;7804321098;7808907654;562;0.17
1419492159;7804922860;7804321098;415;0.35
1419494104;7803214567;7807890123;778;0.15
1419495228;7808907654;7807890123;61;0.37
1419496238;7807890123;7803214567;322;0.28
1419496411;7801234567;7808765432;266;0.39
1419497504;7808765432;7801234567;620;0.27
1419497794;7804922860;7808765432;884;0.11
1419499256;7801234567;7801236789;936;0.22
1419500359;7809876543;7808765432;393;0.20
1419502346;7804922860;7808765432;260;0.37
1419502805;7808765432;7807890123;356;0.36
1419502946;7807890123;7808907654;763;0.42
1419503243;7807890123;7808765432;528;0.12
1419504969;7807890123;7808765432;580;0.33
1419506376;7803214567;7807890123;193;0.29
1419507879;7804922860;7804321098;418;0.35
1419508896;7801234567;7808907654;652;0.31
1419510224;7808765432;7808907654;46;0.42
1419510344;7804922860;7804321098;682;0.42
1419511439;7808907654;7801236789;894;0.40
1419511465;7804922860;7808765432;535;0.27
1419511581;7804922860;7803214567;221;0.11
1419512168;7807890123;7808765432;884;0.26
1419512217;7808907654;7808765432;668;0.21
1419513688;7807890123;7809876543;621;0.36
1419514666;7808907654;7808765432;190;0.30
1419515018;7808765432;7804321098;405;0.36
1419516031;7804321098;7804922860;483;0.42
1419517758;7804922860;7803214567;565;0.41
1419518624;7804922860;7808765432;437;0.38
1419519288;7808907654;7801236789;628;0.20
1419519715;7809876543;7804321098;646;0.21
1419520643;7808907654;7801236789;851;0.41
1419521546;7804922860;7808765432;851;0.26
1419521653;7801234567;7804321098;138;0.21
1419522300;7808907654;7808765432;159;0.31
1419522738;7804922860;7808765432;484;0.40
1419524721;7804922860;7807890123;750;0.36
1419525751;7801234567;7808907654;109;0.38
1419525869;7807890123;7803214567;57;0.16
1419527040;7808907654;7801236789;279;0.11
1419528442;7801234567;7808765432;317;0.42
1419529735;7804922860;7808765432;200;0.27
1419531374;7809876543;7803214567;216;0.22
1419532636;7801234567;7801236789;929;0.23
1419534310;7804922860;7801236789;796;0.34
1419535576;7808907654;7801236789;436;0.13
1419536572;7807890123;7804922860;595;0.23
1419537801;7801234567;7809876543;846;0.29
1419538906;7804922860;7807890123;482;0.23
1419540499;7808907654;7801234567;691;0.21
1419541781;7801234567;7808765432;206;0.23
1419542290;7801234567;7808765432;592;0.20
1419543365;7807890123;7803214567;572;0.23
1419545179;7808765432;7808907654;97;0.39
1419546808;7804922860;7808907654;250;0.24
1419547901;7808907654;7803214567;510;0.23
1419548049;7801234567;7801236789;258;0.24
1419549498;7804922860;7803214567;285;0.41
1419549929;7804321098;7804922860;477;0.42
1419551442;7804922860;7808907654;247;0.34
1419551492;7804321098;7804922860;838;0.21
1419551632;7801236789;7804321098;597;0.23
1419552171;7801234567;7801236789;649;0.16
1419552616;7801234567;7808907654;184;0.26
1419553322;7804922860;7803214567;541;0.21
1419554759;7804922860;7807890123;389;0.17
1419556166;7801234567;7808765432;252;0.38
1419556573;7803214567;7804321098;564;0.26
1419557449;7804922860;7808765432;247;0.26
1419557838;7804922860;7803214567;199;0.11
1419559052;7808765432;7809876543;274;0.22
1419559190;7803214567;7804321098;851;0.12
1419560430;7809876543;7808765432;890;0.30
1419561224;7808907654;7808765432;131;0.42
1419561541;7803214567;7804321098;786;0.23
1419562117;7808765432;7804922860;481;0.15
1419563075;7809876543;7808765432;404;0.27
1419564823;7804922860;7808765432;805;0.40
1419566799;7807890123;7804321098;73;0.15
1419567836;7808907654;7801234567;899;0.13
1419568298;7804922860;7808907654;681;0.21
1419568558;7808765432;7804321098;638;0.13
1419569693;7804922860;7804321098;129;0.26
1419570601;7808765432;7803214567;471;0.10
1419572270;7803214567;7804321098;225;0.20
1419573544;7808907654;7801236789;924;0.28
1419575275;7801234567;7801236789;389;0.17
1419575824;7803214567;7804321098;422;0.30
1419576672;7801234567;7801236789;940;0.10
1419578327;7801236789;7804321098;521;0.41
1419580067;7801236789;7804922860;917;0.35
1419581441;7807890123;7808765432;530;0.15
1419582016;7808907654;7801236789;793;0.14
1419582603;7801236789;7808765432;382;0.17
1419584077;7807890123;7808907654;244;0.31
1419585341;7809876543;7801234567;707;0.16
1419587301;7801234567;7803214567;828;0.13
1419587889;7801234567;7804321098;142;0.14
1419587947;7803214567;7808765432;209;0.33
1419588590;7801234567;7808765432;662;0.31
1419590266;7801234567;7804321098;86;0.16
1419590616;7807890123;7804922860;861;0.24
1419592101;7804922860;7801236789;545;0.23
1419593269;7803214567;7807890123;882;0.35
1419593491;7803214567;7808907654;767;0.21
1419595199;7804922860;7804321098;584;0.31
1419595302;7809876543;7808765432;551;0.37
1419596712;7809876543;7808907654;764;0.17
1419596803;7803214567;7808907654;528;0.19
1419597090;7809876543;7804321098;699;0.32
1419597804;7803214567;7804321098;706;0.38
1419599786;7804321098;7808765432;607;0.30
1419600360;7804922860;7803214567;616;0.27
1419602043;7803214567;7807890123;557;0.18
1419603601;7801234567;7804321098;282;0.21
1419605393;7804922860;7801236789;592;0.20
1419607269;7807890123;7801236789;137;0.42
1419607929;7808907654;7801236789;812;0.25
1419608506;7801234567;7808765432;466;0.42
1419609267;7807890123;7808765432;417;0.13
1419611212;7807890123;7808907654;467;0.32
1419612028;7801234567;7808765432;246;0.24
1419612589;7801236789;7808907654;495;0.18
1419614100;7804922860;7801234567;235;0.38
1419614853;7808907654;7807890123;925;0.25
1419615031;7801234567;7804321098;278;0.12
1419616385;7809876543;7801234567;458;0.40
1419616940;7804922860;7808765432;757;0.35
1419618474;7808907654;7804321098;492;0.39
1419619246;7801236789;7804321098;471;0.40
1419620841;7803214567;7809876543;646;0.16
1419620983;7804922860;7803214567;663;0.14
1419621438;7801234567;7808765432;146;0.33
1419621956;7801236789;7808765432;68;0.21
1419622664;7804321098;7808765432;243;0.15
1419623710;7804922860;7803214567;501;0.36
1419625679;7808765432;7809876543;623;0.15
1419626259;7809876543;7808907654;272;0.25
1419626860;7804922860;7801234567;709;0.41
1419628390;7809876543;7801236789;890;0.27
1419629640;7808907654;7808765432;369;0.13
1419629650;7804922860;7807890123;726;0.24
1419630151;7804922860;7809876543;738;0.11
1419630230;7803214567;7804321098;420;0.39
1419631403;7804922860;7808765432;71;0.15
1419632730;7804922860;7804321098;453;0.23
1419633094;7809876543;7804321098;70;0.32
1419634040;7804922860;7808765432;902;0.36
1419634333;7803214567;7801236789;115;0.28
1419635945;7801234567;7808765432;745;0.32
1419637209;7807890123;7808765432;390;0.35
1419637415;7808907654;7807890123;301;0.27
1419637927;7808765432;7804321098;855;0.14
1419639541;7804321098;7808907654;409;0.21
1419641179;7803214567;7808765432;113;0.18
1419642174;7809876543;7807890123;704;0.26
1419642643;7801234567;7808765432;329;0.22
1419644365;7809876543;7808765432;419;0.38
1419646165;7801234567;7804321098;379;0.34
1419647846;7804922860;7809876543;138;0.11
1419649674;7808765432;7807890123;471;0.40
1419651381;7804922860;7807890123;666;0.22
1419651624;7804922860;7801236789;715;0.24
1419652086;7801234567;7808765432;889;0.29
1419653634;7807890123;7808907654;711;0.32
1419655499;7808907654;7801234567;74;0.27
1419655851;7803214567;7807890123;665;0.32
1419656238;7804321098;7808765432;303;0.29
1419656756;7808907654;7807890123;93;0.22
1419656780;7804922860;7807890123;424;0.23
1419658759;7801234567;7807890123;377;0.28
1419660440;7801234567;7808765432;568;0.21
1419662186;7809876543;7803214567;482;0.16
1419662855;7804321098;7807890123;893;0.23
1419664448;7803214567;7807890123;626;0.36
1419664829;7804922860;7804321098;310;0.27
1419665593;7803214567;7807890123;137;0.28
1419666873;7801236789;7804321098;416;0.13
1419668411;7803214567;7808765432;527;0.23
1419668661;7801236789;7801234567;815;0.16
1419669843;7801236789;7804321098;826;0.31
1419671788;7808907654;7808765432;693;0.32
1419672141;7803214567;7807890123;325;0.16
1419672253;7804922860;7808907654;456;0.40
1419672887;7803214567;7804922860;183;0.31
1419673914;7804922860;7808765432;95;0.35
1419674923;7808907654;7808765432;206;0.14
1419676222;7803214567;7804321098;195;0.31
1419676569;7807890123;7808765432;433;0.36
1419676935;7804922860;7803214567;364;0.36
1419678435;7809876543;7801236789;591;0.33
1419680071;7808765432;7801236789;595;0.39
1419680845;7808765432;7801234567;165;0.29
1419681764;7804922860;7804321098;689;0.37
1419683115;7803214567;7804321098;298;0.15
1419683732;7801234567;7804321098;667;0.35
1419684814;7801234567;7809876543;487;0.19
1419685562;7804922860;7808907654;200;0.18
1419687035;7808907654;7801236789;593;0.14
1419687944;7809876543;7803214567;713;0.13
1419688135;7801236789;7808765432;73;0.23
1419688435;7808907654;7804922860;512;0.20
1419689212;7804321098;7808907654;790;0.40
1419689518;7809876543;7801236789;141;0.23
1419689644;7809876543;7804321098;902;0.34
1419690077;7801236789;7808765432;902;0.11
1419690661;7801234567;7808907654;663;0.22
1419690808;7809876543;7803214567;872;0.29
1419692208;7801236789;7808907654;732;0.34
1419693428;7809876543;7807890123;655;0.39
1419695135;7809876543;7804321098;450;0.37
1419696559;7804922860;7808765432;541;0.17
1419697318;7804922860;7807890123;920;0.39
1419697927;7804922860;7808765432;774;0.16
1419699555;7801234567;7809876543;471;0.10
1419699610;7808907654;7801236789;655;0.34
1419701368;7804922860;7808765432;242;0.34
1419702245;7807890123;7808765432;582;0.20
1419703741;7803214567;7801236789;947;0.22
1419705100;7808765432;7801236789;817;0.14
1419706244;7803214567;7808907654;771;0.38
1419707300;7801236789;7804321098;464;0.12
1419708429;7807890123;7809876543;369;0.22
1419708888;7801234567;7804922860;333;0.23
1419710699;7808907654;7808765432;595;0.36
1419712561;7809876543;7803214567;235;0.28
1419714042;7803214567;7807890123;380;0.25
1419714769;7807890123;7801236789;353;0.32
1419716196;7801234567;7804321098;596;0.24
1419716814;7807890123;7804321098;533;0.10
1419717114;7804922860;7808765432;667;0.19
1419717952;7801234567;7808907654;781;0.27
1419719919;7801236789;7804321098;653;0.35
1419720958;7809876543;7801236789;587;0.22
1419722493;7803214567;7804321098;679;0.28
1419724459;7807890123;7809876543;111;0.41
1419725768;7804922860;7804321098;129;0.19
1419726750;7807890123;7801234567;655;0.22
1419728490;7801234567;7807890123;364;0.33
1419729793;7804922860;7808765432;236;0.20
1419731115;7804321098;7808765432;937;0.39
1419731501;7801234567;7801236789;330;0.31
1419732314;7807890123;7801236789;688;0.34
1419732523;7804922860;7804321098;718;0.15
1419734320;7807890123;7808907654;243;0.15
1419734863;7808765432;7809876543;353;0.25
1419736838;7804922860;7801234567;199;0.13
1419736839;7801234567;7804321098;379;0.10
1419738705;7809876543;7808907654;771;0.23
1419739977;7803214567;7804321098;534;0.15
1419741025;7804922860;7803214567;63;0.16
1419742497;7803214567;7808907654;680;0.17
1419744034;7807890123;7801234567;369;0.17
1419744802;7801234567;7803214567;227;0.19
1419746779;7801234567;7803214567;567;0.12
1419748779;7808907654;7804321098;707;0.17
1419748971;7801234567;7807890123;932;0.23
1419750788;7808765432;7809876543;109;0.13
1419750891;7804321098;7801234567;460;0.42
1419751561;7804922860;7807890123;248;0.39
1419753426;7807890123;7808765432;208;0.39
1419754489;7804922860;7809876543;489;0.24
1419754880;7808907654;7801236789;493;0.33
1419755223;7804922860;7801234567;616;0.28
1419755450;7804922860;7809876543;673;0.22
1419756972;7807890123;7808907654;564;0.19
1419758489;7801234567;7809876543;342;0.19
1419759447;7809876543;7801236789;937;0.30
1419759591;7803214567;7804321098;228;0.28
1419761217;7801234567;7808765432;638;0.29
1419762312;7804922860;7807890123;202;0.13
1419763182;7804922860;7808765432;829;0.24
1419764554;7807890123;7801236789;400;0.18
1419765704;7804922860;7807890123;423;0.36
1419766939;7807890123;7801236789;454;0.35
1419767895;7801234567;7803214567;163;0.23
1419769001;7804922860;7809876543;224;0.17
1419769842;7809876543;7808765432;56;0.10
1419770805;7803214567;7801234567;118;0.42
1419772135;7809876543;7804922860;876;0.19
1419773794;7804922860;7808907654;356;0.20
1419775526;7801234567;7809876543;252;0.39
1419777451;7807890123;7801236789;474;0.40
1419778140;7801234567;7801236789;345;0.25
1419778845;7801236789;7808907654;374;0.38
1419779279;7804922860;7801236789;945;0.35
1419780841;7804922860;7808907654;162;0.29
1419781993;7808907654;7808765432;51;0.17
1419783404;7808765432;7801234567;111;0.17
1419785013;7801234567;7807890123;468;0.18
1419786958;7808907654;7804321098;728;0.35
1419787416;7809876543;7801236789;879;0.18
1419787899;7803214567;7807890123;372;0.37
1419789695;7809876543;7801234567;633;0.13
1419790416;7804922860;7801236789;66;0.38
1419790468;7809876543;7808765432;370;0.39
1419790502;7808907654;7807890123;209;0.38
1419791000;7803214567;7808765432;767;0.38
1419791665;7807890123;7803214567;813;0.10
1419792992;7803214567;7807890123;770;0.12
